"","X_SynCom_A_T42_repeat_L1","X_SynCom_B_T42_repeat_L1","X_SynCom_C_T42_repeat_L1","X_SynCom_A_T53_repeat_L1","X_SynCom_B_T53_repeat_L1","X_SynCom_C_T53_repeat_L1","X_SynCom_A_T71_repeat_L1","X_SynCom_B_T71_repeat_L1","X_SynCom_C_T71_repeat_L1","X_R12_A_T77_repeat_L1","X_R12_B_T77_repeat_L1","X_R12_C_T77_repeat_L1","X_R12_A_T95_repeat_L1","X_R12_B_T95_repeat_L1","X_R12_C_T95_repeat_L1","X_SynCom_A_T95_repeat_L1","X_SynCom_B_T95_repeat_L1","X_SynCom_C_T95_repeat_L1","X_R12_A_T119_repeat_L1","X_R12_B_T119_repeat_L1","X_R12_C_T119_repeat_L1","X_R12_A_T216_repeat_L1","X_R12_B_T216_repeat_L1","X_R12_C_T216_repeat_L1"
"FW510-R12_contig_1_3644",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3645",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3646",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3647",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3648",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3649",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_365",9.55582424290647,9.49026145472797,9.62783541979362,9.61656912527448,9.60846412521542,10.3965345405983,9.90629963774264,9.8597102708143,9.96737672884846,9.86920842868535,9.85219731476719,9.7342256935315,9.81651182442419,9.7341221424989,9.58979886022291,9.91691716986375,9.90817061794914,9.80939374512808,9.66141255173872,9.5107098557811,9.59217171697529,8.67108401339187,8.70392733480892,8.75991926899007
"FW510-R12_contig_1_3650",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3651",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3652",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3653",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3654",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3655",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3656",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3657",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3658",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3659",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_366",9.70245610555855,9.51292486439124,9.73207767637994,9.81957583048751,9.76835902453382,8.68096761750521,9.86899102211319,9.6623896263686,9.53566950541683,9.88901295585172,9.99897761404772,9.92911283539639,9.70694960329782,9.7109276280313,9.77343509356015,9.82362109849203,9.74983196511458,9.85009034034862,9.59924982438769,9.64489697432826,9.47679743323707,8.52675355089685,8.61031304314952,8.57092919891265
"FW510-R12_contig_1_3660",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3661",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3662",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3663",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3664",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3665",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3666",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3667",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3668",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3669",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_367",8.03035413917828,7.69161893740317,8.13603415327908,8.35784805651528,8.43465411268027,9.08841700908792,8.31373333996768,8.2817143805541,8.24809788614989,8.03639582717075,8.22821638194445,8.11941012013743,8.24660744513261,8.46359541584,8.21657570487868,8.32623001354531,8.44699716554795,8.28420640781848,8.57395672851006,8.3968697727792,8.4465184923476,8.97425691167571,8.73556867946592,9.13110290890162
"FW510-R12_contig_1_3670",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3671",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3672",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3673",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3674",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3675",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3676",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3677",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3678",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3679",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_368",7.72455249890518,7.85669396577379,7.72689208375964,7.83481008324658,7.58175143070044,7.15466782171565,7.48043984956399,7.62977732258959,7.57854256663863,7.77867348139174,8.09190021815809,7.73740225091841,7.80179550778014,7.90396326977264,8.04270958763138,7.51013805125222,7.5838672431494,7.51063295393736,8.30554615186305,8.26896405427239,8.15889917372362,8.22706838184738,8.41569429328127,8.75088430917932
"FW510-R12_contig_1_3680",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3681",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3682",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3683",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3684",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3685",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3686",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3687",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3688",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3689",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_369",9.5403067829391,9.64600818139896,9.44709921699449,9.41768619478307,8.86449774850294,9.08841700908792,9.33943937272241,9.38575384681263,9.2951720417337,9.70414785027875,9.8622644984059,9.82397022177572,9.68672078637316,9.63106898118924,9.69383723844183,9.38835248684339,9.29965892066173,9.55861285583575,9.71688009497286,9.74190011342578,9.84760290821467,10.4173835490333,10.5181098281084,10.6775124069101
"FW510-R12_contig_1_3690",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3691",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3692",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3693",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3694",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3695",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3696",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3697",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3698",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3699",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_37",7.48609334500369,7.3525984424121,7.02785017888854,6.89547823349512,6.87252164223704,2.1197029013369,6.67301250679352,7.0853709682494,6.92348431256983,7.24494676027589,7.23431650133327,7.45024825404576,7.19976289930768,7.17377676514221,7.03079667460547,6.85250414328313,6.94198866284972,6.69059604808718,6.62788368568091,6.98064570789645,6.70054658713855,6.98450745548378,6.61288368988652,6.8106799627114
"FW510-R12_contig_1_370",10.8615315141829,10.7203336749107,10.8517945026748,10.709586611722,10.5071622089893,11.1582433045622,10.6218272796604,10.5401478007522,10.6163607608039,10.8466849964083,10.9877266978412,11.0264423236354,10.716698078329,10.7438262855389,10.6600103511781,10.5759420454036,10.722000645064,10.6494166347927,10.8707386229288,10.7399919394523,10.8045727278064,11.1714117317198,11.2633128426523,11.2919391937839
"FW510-R12_contig_1_3700",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
"FW510-R12_contig_1_3701",2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369,2.1197029013369
