"","X_3H11_A_T42_repeat_L1","X_3H11_B_T42_repeat_L1","X_3H11_C_T42_repeat_L1","X_SynCom_A_T42_repeat_L1","X_SynCom_B_T42_repeat_L1","X_SynCom_C_T42_repeat_L1","X_3H11_A_T53_repeat_L1","X_3H11_B_T53_repeat_L1","X_3H11_C_T53_repeat_L1","X_SynCom_A_T53_repeat_L1","X_SynCom_B_T53_repeat_L1","X_SynCom_C_T53_repeat_L1","X_SynCom_A_T71_repeat_L1","X_SynCom_B_T71_repeat_L1","X_SynCom_C_T71_repeat_L1","X_SynCom_A_T95_repeat_L1","X_SynCom_B_T95_repeat_L1","X_SynCom_C_T95_repeat_L1"
"GW101-3H11_contig_1_5045",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5046",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5047",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5048",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5049",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_505",4.51916346038102,5.03305660736468,5.03591193264486,4.18266732360328,4.59205828201667,3.86486122895083,5.93216654778687,6.38686657163033,6.28120362787162,4.7355064761134,4.34440146893874,1.38696872066301,4.60838902427117,4.70891632108587,4.55871658082749,4.1395067341165,4.43921460919318,4.60632951794346
"GW101-3H11_contig_1_5050",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5051",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5052",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5053",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5054",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5055",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5056",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5057",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5058",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5059",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_506",4.95617867920672,5.50718021514252,5.25797005733323,4.79185592170539,5.59168780103359,4.90641320456338,3.66482293114254,5.78353075488767,5.01145245582824,4.69254818166688,4.86928755232197,1.38696872066301,5.11976212838108,5.22048077736972,5.1981060369558,4.80703427357214,5.19483637425715,5.38683741209967
"GW101-3H11_contig_1_5060",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5061",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5062",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5063",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5064",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5065",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5066",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5067",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5068",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5069",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_507",5.78772523385191,6.2406907172277,6.18668560674533,5.98215755843256,6.29880217429699,5.9941036263091,6.19113654588272,5.21623310853322,5.96856667568626,5.62050140260956,6.19822891743111,5.48752594400415,5.31982951242799,5.84829098098247,5.86294593550603,5.46839139275726,5.07251623145487,5.93783835961242
"GW101-3H11_contig_1_5070",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5071",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5072",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5073",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5074",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5075",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5076",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5077",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5078",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5079",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_508",8.13089928957549,7.84492446219843,7.7483227866786,8.77203483673242,8.5673317884326,8.61275623329371,7.53143497666343,6.71587089726292,6.3363353060151,8.47779173853063,7.60468332961126,7.930294940851,8.21358219583214,7.98280069779249,8.44272527985848,7.88343199096872,8.13729428761394,8.18598785463094
"GW101-3H11_contig_1_5080",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5081",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5082",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5083",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5084",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5085",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5086",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5087",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5088",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5089",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_509",7.30531187826395,7.06342856247547,7.208858572667,7.88625759403698,7.81807594733571,7.75070448410423,6.02376990393063,5.95969115233039,5.74209384951112,7.16681477623708,7.03057936965332,6.40469985381532,6.94222081087707,6.47523586500693,6.68588114489735,6.65250441505716,6.72570509316039,6.68968245901864
"GW101-3H11_contig_1_5090",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5091",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5092",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5093",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5094",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5095",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5096",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5097",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5098",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5099",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_51",5.38213954600525,5.21684581831864,5.17067655197663,5.47068459571197,5.37276688151425,5.4618780815494,5.61604792293727,4.5096345759502,4.529324608965,4.60250258395779,4.1754675496662,5.48752594400415,5.14342719385381,5.02912704551872,4.82132122548307,4.97402477979217,5.47754933582127,5.48917146859899
"GW101-3H11_contig_1_510",9.42661920108975,9.61206073092091,9.62493088746618,9.51667397568161,9.5530773859828,9.55691572303618,7.09849241680149,7.97450508699538,7.39753849961511,9.53350051764337,9.524689176523,8.79075032469798,9.88118837333773,10.0294118769007,9.94261930011063,9.6006568080873,9.72135704325969,9.8220231835161
"GW101-3H11_contig_1_5100",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5101",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5102",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5103",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5104",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5105",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5106",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5107",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5108",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5109",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_511",9.77561728643559,9.80656109829112,9.85776177847798,9.85220797977774,9.87970902174901,9.75668184724529,10.9593968476939,10.5922572478636,10.5245136975584,10.449182401834,10.3127439514388,10.8102878060638,11.4520088830763,11.6138068157284,11.5898410115311,11.5460470090712,11.5348567893306,11.7805952118613
"GW101-3H11_contig_1_5110",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5111",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5112",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5113",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5114",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5115",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5116",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5117",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5118",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5119",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_512",7.4739263454869,7.65953757277511,7.71142189470244,7.57856783932084,7.49853934693128,7.44514803484369,7.81360121209813,7.52105529471969,7.5683177342629,7.57669103557607,7.69948241910589,7.67336288900721,7.34888528847351,7.2618614821396,7.46401520962186,7.53796017393413,7.53768519022817,6.78636310496266
