"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FW510-R12_contig_1_3171",836.506869472675,-0.312434931883515,0.133534297889089,0.0175343467386888,0.0244011212562967
"FW510-R12_contig_1_3172",420.366595597656,1.21965535060928,0.132593034638099,1.17628169763855e-20,4.90371980444125e-20
"FW510-R12_contig_1_3173",732.293074495152,1.73494642607704,0.114556578904092,1.56957665206414e-52,1.88349198247697e-51
"FW510-R12_contig_1_3174",2209.67102283395,2.04321715688095,0.125943168339532,5.18229949363021e-60,7.98488705978542e-59
"FW510-R12_contig_1_3175",226.22246170111,2.74552966398946,0.180055458489377,1.79573999518554e-53,2.20996500365964e-52
"FW510-R12_contig_1_3176",1337.96928707682,0.706101275368874,0.108603971755052,5.16673303074697e-11,1.39861248309468e-10
"FW510-R12_contig_1_3177",378.903203458496,0.969270935982865,0.127905875228391,1.607677992093e-14,5.20401313070778e-14
"FW510-R12_contig_1_3178",573.579066905034,-0.591291713441882,0.11626562077845,2.6593333810276e-07,5.71637956680709e-07
"FW510-R12_contig_1_3179",772.104613402258,-0.663068924259777,0.110572792920016,1.35619855027834e-09,3.36386143958286e-09
"FW510-R12_contig_1_318",933.093973430212,-1.04472519348403,0.113945386899544,1.96041358936485e-20,8.05924562031313e-20
"FW510-R12_contig_1_3180",798.336038272443,-0.576086850228234,0.109982262675371,1.19867227872108e-07,2.64297974678511e-07
"FW510-R12_contig_1_3181",3786.15712581074,0.326334845246756,0.111379595479207,0.00308965951518456,0.00473215445427074
"FW510-R12_contig_1_3182",2967.45496326951,0.201281664179052,0.093371103431097,0.0300331375618363,0.0406206621798432
"FW510-R12_contig_1_3183",489.612798904261,-0.0147529619664602,0.11759813982081,0.898168323350679,0.913119326309734
"FW510-R12_contig_1_3184",6362.19709054229,-0.107905987543656,0.0869115027812165,0.211072570375549,0.250015849042625
"FW510-R12_contig_1_3185",5587.35543597008,0.501896245483765,0.0864100368444181,5.07909949156653e-09,1.22279320259464e-08
"FW510-R12_contig_1_3186",529.367078037589,0.865363581987365,0.123585642242889,1.31141366793889e-12,3.82404651695731e-12
"FW510-R12_contig_1_3187",216.032741343036,0.465594994644228,0.152186623855563,0.00181059034074081,0.00284089368331308
"FW510-R12_contig_1_3188",865.899311023054,-0.417118618532503,0.11508184021602,0.000246025121732659,0.000419331313678851
"FW510-R12_contig_1_3189",539.982815291712,0.0476419421642284,0.131810214384222,0.715048204452248,0.749079598463437
"FW510-R12_contig_1_319",1334.06426334031,2.16700300803284,0.0992456347641085,1.97162788488885e-106,1.18667353321747e-104
"FW510-R12_contig_1_3190",6408.03445622383,1.8739229542641,0.123468713713359,8.35296992761663e-53,1.01181258368488e-51
"FW510-R12_contig_1_3191",385.650705899597,1.50235289450368,0.164701318345216,1.65791826322772e-20,6.85225445273944e-20
"FW510-R12_contig_1_3192",1405.08897354201,-0.537198772670256,0.113766652117246,1.77922977390027e-06,3.63008108530924e-06
"FW510-R12_contig_1_3193",17524.97566141,-0.319843689670141,0.105080333518633,0.00234938570702482,0.00365207172859548
"FW510-R12_contig_1_3194",2376.42145631663,0.0602217604471546,0.0918780927344926,0.51014486681183,0.555106787276601
"FW510-R12_contig_1_3195",858.007155582202,-0.00323434530870859,0.102312412096939,0.973881383234522,0.978377314555381
"FW510-R12_contig_1_3196",311.740155910556,0.390208925256795,0.134499264101135,0.003233447175071,0.00493667797002516
"FW510-R12_contig_1_3197",549.455399444701,0.175468576212915,0.128409299055983,0.166534499254462,0.200591273023198
"FW510-R12_contig_1_3198",823.223580440147,-0.197776671556824,0.120587949053441,0.0967346843435756,0.121177887509416
"FW510-R12_contig_1_3199",594.887040220651,-0.412628992392328,0.120280081151329,0.000511680986095216,0.000847375390558372
"FW510-R12_contig_1_32",144.339364018101,1.36475278556857,0.194510658952042,6.12860680458357e-13,1.83145022585383e-12
"FW510-R12_contig_1_320",650.439146989273,1.19175378497025,0.11632482699929,4.24219547286864e-25,2.10308069002445e-24
"FW510-R12_contig_1_3200",574.667994000357,0.0837999001646534,0.110769688602077,0.445552864743435,0.491345443742259
"FW510-R12_contig_1_3201",459.613262739124,-0.349443788542574,0.119091347501216,0.00297605110825688,0.00457087275478689
"FW510-R12_contig_1_3202",737.820600993536,-0.394359130235822,0.126493707678853,0.00173013825280907,0.00272020104074307
"FW510-R12_contig_1_3203",822.086925143195,-0.638574531903327,0.105255078843894,8.94769597552368e-10,2.245376214835e-09
"FW510-R12_contig_1_3204",1616.28273926679,-0.712634234941321,0.104966955395673,6.93252448255456e-12,1.95777744184752e-11
"FW510-R12_contig_1_3205",158.239423937789,-1.02243246133598,0.193390503828193,5.09890434185899e-08,1.15061391475342e-07
"FW510-R12_contig_1_3206",885.440724880737,-0.980097124803938,0.122999287027475,7.14312551088827e-16,2.45672495249479e-15
"FW510-R12_contig_1_3207",1115.35797848245,-1.24080171905038,0.117876037621791,2.09186749406181e-26,1.08304752515136e-25
"FW510-R12_contig_1_3208",256.856839469898,1.31128128980015,0.156289510255842,1.43251475789677e-17,5.30071743267852e-17
"FW510-R12_contig_1_3209",936.012263739927,0.661952405069791,0.103762899003505,1.20932700373607e-10,3.21485687949714e-10
"FW510-R12_contig_1_321",509.37468409848,0.567224682714424,0.121775437873239,2.38884385533956e-06,4.83035513426141e-06
"FW510-R12_contig_1_3210",74.6705802462987,0.957607243893205,0.227109171717298,1.11439135803885e-05,2.1240155918682e-05
"FW510-R12_contig_1_3211",750.267507102527,0.994906824490497,0.117378835438199,1.0272183599107e-17,3.81934857372201e-17
"FW510-R12_contig_1_3212",244.408116404761,1.20830865633701,0.153691330090552,1.24534350676126e-15,4.24143517952642e-15
"FW510-R12_contig_1_3213",592.198550968429,0.945426763072695,0.123314677806021,8.43977521903921e-15,2.77389199178661e-14
"FW510-R12_contig_1_3214",69.4001631195998,1.36817316560664,0.260870790775059,4.31782150205102e-08,9.81253594448409e-08
"FW510-R12_contig_1_3215",19.5964411977972,1.16119880940753,0.438722007140209,0.00246650159720711,0.00382486479566899
"FW510-R12_contig_1_3216",55.4474963352335,0.471972092344799,0.273185153334503,0.0655171104433862,0.0842925549191462
"FW510-R12_contig_1_3217",79.1458189675436,-0.655090883430623,0.232627365786558,0.00317098888426529,0.00484900721801902
"FW510-R12_contig_1_3218",798.875675238175,0.434336995265425,0.116870979740814,0.000170910098990854,0.000296018750590275
"FW510-R12_contig_1_3219",536.106519701956,-0.315259793798892,0.131858717477417,0.0152602702349871,0.0213677066321957
"FW510-R12_contig_1_322",285.555291687725,1.19259426995729,0.139115615903184,3.44276373733814e-18,1.30270392104386e-17
"FW510-R12_contig_1_3220",4059.0557773511,-0.829874393350849,0.0898499856538957,1.27350994730594e-20,5.29758133587742e-20
"FW510-R12_contig_1_3221",355.200487375121,-0.554232855258323,0.130233606451217,1.56692023561265e-05,2.94571827602729e-05
"FW510-R12_contig_1_3222",1206.36957910875,-0.428561205277748,0.0974617238436534,9.31304660106072e-06,1.78210906643248e-05
"FW510-R12_contig_1_3223",318.97043825175,-0.222537063891727,0.140233517104897,0.106690661610537,0.13240091125122
"FW510-R12_contig_1_3224",1258.67419487357,-0.143474829260309,0.0983203926633377,0.140973127818699,0.171518789752883
"FW510-R12_contig_1_3225",692.596675126108,0.0318904041983189,0.120029508086344,0.789123007663212,0.815808326762934
"FW510-R12_contig_1_3226",554.028794046792,-0.147290289576872,0.152707924846644,0.325399414051409,0.370839805599417
"FW510-R12_contig_1_3227",374.549801739682,-0.209196886142038,0.133391420909656,0.111299357605958,0.137720888370752
"FW510-R12_contig_1_3228",215.216968571092,-0.245344959332979,0.168544458003454,0.135870807146269,0.166097857545995
"FW510-R12_contig_1_3229",47.9391838581421,-0.536863917957608,0.298231206396419,0.0518914283052823,0.0678038608656538
"FW510-R12_contig_1_323",1355.25802619575,1.32668028015141,0.105554703118521,9.91922515535e-37,7.18211565759553e-36
"FW510-R12_contig_1_3230",29.4109005674509,-0.862653964921732,0.361584349932432,0.00800605531639946,0.0116550737259149
"FW510-R12_contig_1_3231",87.3141702732005,-0.406561305228317,0.227137894247487,0.0612358611222355,0.0792077021634826
"FW510-R12_contig_1_3232",295.524561623993,-0.545458313884174,0.151930374238116,0.000247202506021105,0.000421151726312825
"FW510-R12_contig_1_3233",187.525660934151,-1.18832399099653,0.176836749019046,6.09024869837727e-12,1.72370595048856e-11
"FW510-R12_contig_1_3234",322.280742953342,-0.00150420146675985,0.150488250422903,0.990940407200834,0.991712769170593
"FW510-R12_contig_1_3235",1168.93282120621,0.572897861097283,0.110305890776869,1.53655698694423e-07,3.37062500780704e-07
"FW510-R12_contig_1_3236",1385.86990956991,-0.429123991770619,0.112570369574118,0.000116093373245375,0.000204664381574913
"FW510-R12_contig_1_3237",3556.42928883821,1.57775300279983,0.0992550427873717,1.28132597170524e-57,1.81458369228257e-56
"FW510-R12_contig_1_3238",151.31723470514,0.144711727937906,0.167677715951694,0.378240649329394,0.425396490866227
"FW510-R12_contig_1_3239",28.6891701503954,0.616284673973135,0.353661024113249,0.0523577057620943,0.0683899228876186
"FW510-R12_contig_1_324",640.295809046277,1.65452163452769,0.120206496353786,8.26572418356196e-44,7.58084989406683e-43
"FW510-R12_contig_1_3240",354.507070209885,-0.117600081255033,0.131577978654882,0.364181064411354,0.411265159810184
"FW510-R12_contig_1_3241",1621.37470908534,3.1022500399337,0.172193220812087,1.29789982510767e-73,3.03000613716046e-72
"FW510-R12_contig_1_3242",915.595205910029,2.27028522505747,0.143722288837043,4.00159982139797e-57,5.60515000437271e-56
"FW510-R12_contig_1_3243",78.9916733180911,3.02461783721588,0.299847062543608,7.87004388130904e-25,3.83254222892572e-24
"FW510-R12_contig_1_3244",1568.93376651412,1.01585805818849,0.101681378136525,7.2090065660247e-24,3.39475468121359e-23
"FW510-R12_contig_1_3245",3221.99902381089,0.69697757227115,0.114127112413927,6.61078806677237e-10,1.67641577572134e-09
